datetime,pge_produced,pge_delivered,pge_total,sce_produced,sce_delivered,sce_total,sdge_total
2025-04-04 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-04 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-04 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-04 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-04 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-04 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-04 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-04 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-04 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-04 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-04 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-04 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-04 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-04 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-05 00:00:00,0.06547,0.00066,0.06613,0.00714,0.0002,0.00734,0.00714
2025-04-05 01:00:00,0.0669,0.00067,0.06757,0.07632,0.00083,0.07715,0.07632
2025-04-05 02:00:00,0.0715,0.00072,0.07222,0.07204,0.00082,0.07286,0.07204
2025-04-05 03:00:00,0.076,0.00076,0.07676,0.07013,0.00084,0.07097,0.07013
2025-04-05 04:00:00,0.07439,0.00075,0.07514,0.07068,0.00086,0.07154,0.07068
2025-04-05 05:00:00,0.07471,0.00075,0.07546,0.0707,0.00078,0.07148,0.0707
2025-04-05 06:00:00,0.06791,0.00068,0.06859,0.06846,0.0007,0.06916,0.06846
2025-04-05 07:00:00,0.04733,0.00047,0.0478,0.06544,0.00065,0.06609,0.06544
2025-04-05 08:00:00,0.00483,5e-05,0.00488,0.06788,0.00065,0.06853,0.06788
2025-04-05 09:00:00,0.00592,7e-05,0.00599,0.07478,0.00073,0.07551,0.07478
2025-04-05 10:00:00,0.00676,8e-05,0.00684,0.07897,0.00077,0.07974,0.07897
2025-04-05 11:00:00,0.01091,0.00012,0.01103,0.08402,0.00082,0.08484,0.08402
2025-04-05 12:00:00,0.00915,0.00011,0.00926,0.07096,0.00069,0.07165,0.07096
2025-04-05 13:00:00,0.00301,4e-05,0.00305,0.077,0.00072,0.07772,0.077
2025-04-05 14:00:00,0.0,2e-05,2e-05,0.0524,0.00051,0.05291,0.0524
2025-04-05 15:00:00,0.0,2e-05,2e-05,0.00122,2e-05,0.00124,0.00122
2025-04-05 16:00:00,0.0,2e-05,2e-05,0.00153,2e-05,0.00155,0.00153
2025-04-05 17:00:00,0.00643,7e-05,0.0065,0.00778,7e-05,0.00785,0.00779
2025-04-05 18:00:00,0.07245,0.00073,0.07318,0.00507,7e-05,0.00514,0.00507
2025-04-05 19:00:00,0.08066,0.00082,0.08148,0.00149,5e-05,0.00154,0.00149
2025-04-05 20:00:00,0.0694,0.00071,0.07011,0.0,5e-05,5e-05,0.0
2025-04-05 21:00:00,0.06861,0.00075,0.06936,0.0,5e-05,5e-05,0.0
2025-04-05 22:00:00,0.06738,0.00073,0.06811,0.0,3e-05,3e-05,0.0
2025-04-05 23:00:00,0.07054,0.00072,0.07126,0.0,3e-05,3e-05,0.0
2025-04-06 00:00:00,0.06547,0.00066,0.06613,0.00635,0.0001,0.00645,0.00635
2025-04-06 01:00:00,0.0669,0.00067,0.06757,0.07839,0.00079,0.07918,0.07839
2025-04-06 02:00:00,0.0715,0.00072,0.07222,0.07637,0.00083,0.0772,0.07637
2025-04-06 03:00:00,0.076,0.00076,0.07676,0.06859,0.00079,0.06938,0.06859
2025-04-06 04:00:00,0.07439,0.00075,0.07514,0.07068,0.00079,0.07147,0.07068
2025-04-06 05:00:00,0.07471,0.00075,0.07546,0.07061,0.00075,0.07136,0.07061
2025-04-06 06:00:00,0.06791,0.00068,0.06859,0.06803,0.00068,0.06871,0.06803
2025-04-06 07:00:00,0.04733,0.00047,0.0478,0.06544,0.00065,0.06609,0.06544
2025-04-06 08:00:00,0.00483,5e-05,0.00488,0.06788,0.00065,0.06853,0.06788
2025-04-06 09:00:00,0.00592,7e-05,0.00599,0.07478,0.00073,0.07551,0.07478
2025-04-06 10:00:00,0.00676,8e-05,0.00684,0.07897,0.00077,0.07974,0.07897
2025-04-06 11:00:00,0.01091,0.00012,0.01103,0.08402,0.00082,0.08484,0.08402
2025-04-06 12:00:00,0.00915,0.00011,0.00926,0.07096,0.00069,0.07165,0.07096
2025-04-06 13:00:00,0.00301,4e-05,0.00305,0.077,0.00072,0.07772,0.077
2025-04-06 14:00:00,0.0,2e-05,2e-05,0.0524,0.00051,0.05291,0.0524
2025-04-06 15:00:00,0.0,2e-05,2e-05,0.00122,2e-05,0.00124,0.00122
2025-04-06 16:00:00,0.0,2e-05,2e-05,0.00153,2e-05,0.00155,0.00153
2025-04-06 17:00:00,0.00643,7e-05,0.0065,0.00778,7e-05,0.00785,0.00779
2025-04-06 18:00:00,0.07245,0.00073,0.07318,0.00507,7e-05,0.00514,0.00507
2025-04-06 19:00:00,0.08066,0.00082,0.08148,0.00149,5e-05,0.00154,0.00149
2025-04-06 20:00:00,0.0694,0.00071,0.07011,0.0,5e-05,5e-05,0.0
2025-04-06 21:00:00,0.06861,0.00075,0.06936,0.0,5e-05,5e-05,0.0
2025-04-06 22:00:00,0.06738,0.00073,0.06811,0.0,3e-05,3e-05,0.0
2025-04-06 23:00:00,0.07054,0.00072,0.07126,0.0,3e-05,3e-05,0.0
2025-04-07 00:00:00,0.07702,0.00077,0.07779,0.00635,0.0001,0.00645,0.00635
2025-04-07 01:00:00,0.07598,0.00077,0.07675,0.07839,0.00079,0.07918,0.07839
2025-04-07 02:00:00,0.07973,0.0008,0.08053,0.07637,0.00083,0.0772,0.07637
2025-04-07 03:00:00,0.07862,0.00079,0.07941,0.06859,0.00079,0.06938,0.06859
2025-04-07 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00079,0.07147,0.07068
2025-04-07 05:00:00,0.07675,0.00076,0.07751,0.07061,0.00075,0.07136,0.07061
2025-04-07 06:00:00,0.07046,0.00071,0.07117,0.06803,0.00068,0.06871,0.06803
2025-04-07 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-07 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-07 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-07 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-07 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-07 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-07 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-07 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-07 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-07 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-07 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-07 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-07 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-07 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-07 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-07 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-07 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-08 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-08 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-08 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-08 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-08 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-08 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-08 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-08 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-08 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-08 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-08 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-08 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-08 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-08 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-08 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-08 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-08 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-08 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-08 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-08 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-08 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-08 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-08 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-08 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-09 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-09 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-09 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-09 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-09 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-09 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-09 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-09 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-09 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-09 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-09 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-09 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-09 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-09 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-09 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-09 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-09 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-09 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-09 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-09 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-09 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-09 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-09 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-09 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-10 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-10 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-10 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-10 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-10 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-10 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-10 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-10 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-10 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-10 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-10 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-10 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-10 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-10 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-10 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-10 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-10 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-10 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-10 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-10 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-10 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-10 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-10 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-10 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-11 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-11 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-11 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-11 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-11 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-11 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-11 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-11 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-11 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-11 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-11 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-11 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-11 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-11 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-11 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-11 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-11 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-11 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-11 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-11 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-11 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-11 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-11 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-11 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-12 00:00:00,0.06547,0.00066,0.06613,0.00714,0.0002,0.00734,0.00714
2025-04-12 01:00:00,0.0669,0.00067,0.06757,0.07632,0.00083,0.07715,0.07632
2025-04-12 02:00:00,0.0715,0.00072,0.07222,0.07204,0.00082,0.07286,0.07204
2025-04-12 03:00:00,0.076,0.00076,0.07676,0.07013,0.00084,0.07097,0.07013
2025-04-12 04:00:00,0.07439,0.00075,0.07514,0.07068,0.00086,0.07154,0.07068
2025-04-12 05:00:00,0.07471,0.00075,0.07546,0.0707,0.00078,0.07148,0.0707
2025-04-12 06:00:00,0.06791,0.00068,0.06859,0.06846,0.0007,0.06916,0.06846
2025-04-12 07:00:00,0.04733,0.00047,0.0478,0.06544,0.00065,0.06609,0.06544
2025-04-12 08:00:00,0.00483,5e-05,0.00488,0.06788,0.00065,0.06853,0.06788
2025-04-12 09:00:00,0.00592,7e-05,0.00599,0.07478,0.00073,0.07551,0.07478
2025-04-12 10:00:00,0.00676,8e-05,0.00684,0.07897,0.00077,0.07974,0.07897
2025-04-12 11:00:00,0.01091,0.00012,0.01103,0.08402,0.00082,0.08484,0.08402
2025-04-12 12:00:00,0.00915,0.00011,0.00926,0.07096,0.00069,0.07165,0.07096
2025-04-12 13:00:00,0.00301,4e-05,0.00305,0.077,0.00072,0.07772,0.077
2025-04-12 14:00:00,0.0,2e-05,2e-05,0.0524,0.00051,0.05291,0.0524
2025-04-12 15:00:00,0.0,2e-05,2e-05,0.00122,2e-05,0.00124,0.00122
2025-04-12 16:00:00,0.0,2e-05,2e-05,0.00153,2e-05,0.00155,0.00153
2025-04-12 17:00:00,0.00643,7e-05,0.0065,0.00778,7e-05,0.00785,0.00779
2025-04-12 18:00:00,0.07245,0.00073,0.07318,0.00507,7e-05,0.00514,0.00507
2025-04-12 19:00:00,0.08066,0.00082,0.08148,0.00149,5e-05,0.00154,0.00149
2025-04-12 20:00:00,0.0694,0.00071,0.07011,0.0,5e-05,5e-05,0.0
2025-04-12 21:00:00,0.06861,0.00075,0.06936,0.0,5e-05,5e-05,0.0
2025-04-12 22:00:00,0.06738,0.00073,0.06811,0.0,3e-05,3e-05,0.0
2025-04-12 23:00:00,0.07054,0.00072,0.07126,0.0,3e-05,3e-05,0.0
2025-04-13 00:00:00,0.06547,0.00066,0.06613,0.00635,0.0001,0.00645,0.00635
2025-04-13 01:00:00,0.0669,0.00067,0.06757,0.07839,0.00079,0.07918,0.07839
2025-04-13 02:00:00,0.0715,0.00072,0.07222,0.07637,0.00083,0.0772,0.07637
2025-04-13 03:00:00,0.076,0.00076,0.07676,0.06859,0.00079,0.06938,0.06859
2025-04-13 04:00:00,0.07439,0.00075,0.07514,0.07068,0.00079,0.07147,0.07068
2025-04-13 05:00:00,0.07471,0.00075,0.07546,0.07061,0.00075,0.07136,0.07061
2025-04-13 06:00:00,0.06791,0.00068,0.06859,0.06803,0.00068,0.06871,0.06803
2025-04-13 07:00:00,0.04733,0.00047,0.0478,0.06544,0.00065,0.06609,0.06544
2025-04-13 08:00:00,0.00483,5e-05,0.00488,0.06788,0.00065,0.06853,0.06788
2025-04-13 09:00:00,0.00592,7e-05,0.00599,0.07478,0.00073,0.07551,0.07478
2025-04-13 10:00:00,0.00676,8e-05,0.00684,0.07897,0.00077,0.07974,0.07897
2025-04-13 11:00:00,0.01091,0.00012,0.01103,0.08402,0.00082,0.08484,0.08402
2025-04-13 12:00:00,0.00915,0.00011,0.00926,0.07096,0.00069,0.07165,0.07096
2025-04-13 13:00:00,0.00301,4e-05,0.00305,0.077,0.00072,0.07772,0.077
2025-04-13 14:00:00,0.0,2e-05,2e-05,0.0524,0.00051,0.05291,0.0524
2025-04-13 15:00:00,0.0,2e-05,2e-05,0.00122,2e-05,0.00124,0.00122
2025-04-13 16:00:00,0.0,2e-05,2e-05,0.00153,2e-05,0.00155,0.00153
2025-04-13 17:00:00,0.00643,7e-05,0.0065,0.00778,7e-05,0.00785,0.00779
2025-04-13 18:00:00,0.07245,0.00073,0.07318,0.00507,7e-05,0.00514,0.00507
2025-04-13 19:00:00,0.08066,0.00082,0.08148,0.00149,5e-05,0.00154,0.00149
2025-04-13 20:00:00,0.0694,0.00071,0.07011,0.0,5e-05,5e-05,0.0
2025-04-13 21:00:00,0.06861,0.00075,0.06936,0.0,5e-05,5e-05,0.0
2025-04-13 22:00:00,0.06738,0.00073,0.06811,0.0,3e-05,3e-05,0.0
2025-04-13 23:00:00,0.07054,0.00072,0.07126,0.0,3e-05,3e-05,0.0
2025-04-14 00:00:00,0.07702,0.00077,0.07779,0.00635,0.0001,0.00645,0.00635
2025-04-14 01:00:00,0.07598,0.00077,0.07675,0.07839,0.00079,0.07918,0.07839
2025-04-14 02:00:00,0.07973,0.0008,0.08053,0.07637,0.00083,0.0772,0.07637
2025-04-14 03:00:00,0.07862,0.00079,0.07941,0.06859,0.00079,0.06938,0.06859
2025-04-14 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00079,0.07147,0.07068
2025-04-14 05:00:00,0.07675,0.00076,0.07751,0.07061,0.00075,0.07136,0.07061
2025-04-14 06:00:00,0.07046,0.00071,0.07117,0.06803,0.00068,0.06871,0.06803
2025-04-14 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-14 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-14 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-14 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-14 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-14 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-14 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-14 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-14 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-14 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-14 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-14 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-14 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-14 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-14 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-14 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-14 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-15 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-15 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-15 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-15 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-15 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-15 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-15 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-15 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-15 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-15 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-15 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-15 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-15 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
2025-04-15 13:00:00,0.00383,8e-05,0.00391,0.06628,0.00065,0.06693,0.06628
2025-04-15 14:00:00,0.00173,7e-05,0.0018,0.06077,0.00068,0.06145,0.06077
2025-04-15 15:00:00,0.00012,6e-05,0.00018,0.01236,0.0003,0.01266,0.01236
2025-04-15 16:00:00,0.00134,7e-05,0.00141,0.00693,0.0003,0.00723,0.00693
2025-04-15 17:00:00,0.00686,0.00011,0.00697,0.00682,0.00033,0.00715,0.00682
2025-04-15 18:00:00,0.07747,0.00081,0.07828,0.00723,0.00033,0.00756,0.00723
2025-04-15 19:00:00,0.07749,0.00081,0.0783,0.00621,0.00029,0.0065,0.00621
2025-04-15 20:00:00,0.0734,0.00078,0.07418,0.00416,0.00031,0.00447,0.00416
2025-04-15 21:00:00,0.07184,0.0008,0.07264,0.00126,0.00027,0.00153,0.00126
2025-04-15 22:00:00,0.07114,0.00077,0.07191,0.00012,0.00024,0.00036,0.00012
2025-04-15 23:00:00,0.07563,0.00077,0.0764,0.00122,0.00019,0.00141,0.00122
2025-04-16 00:00:00,0.07702,0.00077,0.07779,0.00714,0.0002,0.00734,0.00714
2025-04-16 01:00:00,0.07598,0.00077,0.07675,0.07632,0.00083,0.07715,0.07632
2025-04-16 02:00:00,0.07973,0.0008,0.08053,0.07204,0.00082,0.07286,0.07204
2025-04-16 03:00:00,0.07862,0.00079,0.07941,0.07013,0.00084,0.07097,0.07013
2025-04-16 04:00:00,0.07682,0.00077,0.07759,0.07068,0.00086,0.07154,0.07068
2025-04-16 05:00:00,0.07675,0.00076,0.07751,0.0707,0.00078,0.07148,0.0707
2025-04-16 06:00:00,0.07046,0.00071,0.07117,0.06846,0.0007,0.06916,0.06846
2025-04-16 07:00:00,0.06085,0.00062,0.06147,0.07292,0.00072,0.07364,0.07292
2025-04-16 08:00:00,0.01713,0.00019,0.01732,0.07041,0.00069,0.0711,0.07041
2025-04-16 09:00:00,0.00701,0.0001,0.00711,0.07216,0.00071,0.07287,0.07216
2025-04-16 10:00:00,0.00827,0.00011,0.00838,0.07119,0.0007,0.07189,0.07119
2025-04-16 11:00:00,0.00828,0.00011,0.00839,0.0673,0.00066,0.06796,0.0673
2025-04-16 12:00:00,0.00838,0.00012,0.0085,0.07032,0.00069,0.07101,0.07032
